eva,2,10,30
50,1.24E-98,0.000300925,1.34197
100,1.24E-98,0.000300925,1.34197
150,1.24E-98,0.000300925,0.81736
200,1.24E-98,9.66E-05,0.81736
250,1.24E-98,5.62E-06,0.680172
300,1.24E-98,4.70E-07,0.459897
350,1.24E-98,3.94E-07,0.369933
400,1.24E-98,2.91E-07,0.170821
450,1.24E-98,2.13E-07,0.0799102
500,1.24E-98,2.08E-07,0.0730661
550,1.24E-98,1.96E-07,0.0682993
600,1.24E-98,1.96E-07,0.0628497
650,1.24E-98,1.92E-07,0.0613848
700,1.24E-98,1.91E-07,0.0607419
750,1.24E-98,1.91E-07,0.0604767
800,1.24E-98,1.37E-07,0.0604767
850,1.24E-98,1.37E-07,0.0603417
900,1.24E-98,1.34E-07,0.0603417
950,1.24E-98,1.20E-07,0.0392172
1000,1.24E-98,1.06E-07,0.0229781
1050,1.24E-98,1.06E-07,0.0206884
1100,1.24E-98,1.06E-07,0.0194974
1150,1.24E-98,1.05E-07,0.0132453
1200,1.24E-98,1.05E-07,0.0132453
1250,1.24E-98,1.04E-07,0.00952743
1300,1.24E-98,1.04E-07,0.00934149
1350,1.24E-98,1.03E-07,0.00912766
1400,1.24E-98,1.03E-07,0.00872512
1450,1.24E-98,1.03E-07,0.0086682
1500,1.24E-98,1.03E-07,0.0086682
1550,1.24E-98,1.03E-07,0.00865326
1600,1.24E-98,1.03E-07,0.00865016
1650,1.24E-98,1.00E-07,0.00864957
1700,1.24E-98,1.00E-07,0.00864659
1750,1.24E-98,1.00E-07,0.00864596
1800,1.24E-98,8.08E-08,0.00864596
1850,1.24E-98,4.21E-08,0.00864299
1900,1.24E-98,3.74E-08,0.00864299
1950,1.24E-98,3.53E-08,0.00681559
2000,1.24E-98,3.52E-08,0.00671998
2050,1.24E-98,3.47E-08,0.00671842
2100,1.24E-98,3.45E-08,0.00669735
2150,1.24E-98,3.45E-08,0.00668618
2200,1.24E-98,3.45E-08,0.00668618
2250,1.24E-98,3.45E-08,0.00661939
2300,1.24E-98,3.45E-08,0.00652386
2350,1.24E-98,3.45E-08,0.00652386
2400,1.24E-98,3.45E-08,0.00652386
2450,1.24E-98,3.41E-08,0.0065233
2500,1.24E-98,1.43E-08,0.00652163
2550,1.24E-98,1.12E-08,0.0065185
2600,1.24E-98,1.07E-08,0.0065176
2650,1.24E-98,9.58E-09,0.00625164
2700,1.24E-98,9.26E-09,0.00614315
2750,1.24E-98,9.26E-09,0.00614153
2800,1.24E-98,9.26E-09,0.00613567
2850,1.24E-98,9.26E-09,0.00613567
2900,1.24E-98,9.25E-09,0.00613567
2950,1.24E-98,9.24E-09,0.00613565
3000,1.24E-98,8.13E-09,0.00608561
3050,1.24E-98,8.13E-09,0.00604536
3100,1.24E-98,8.05E-09,0.00604335
3150,1.24E-98,6.17E-09,0.00604303
3200,1.24E-98,6.02E-09,0.00604291
3250,1.24E-98,5.85E-09,0.00604269
3300,1.24E-98,5.85E-09,0.00595793
3350,1.24E-98,5.84E-09,0.00566982
3400,1.24E-98,5.82E-09,0.00566019
3450,1.24E-98,5.82E-09,0.00565599
3500,1.24E-98,5.81E-09,0.00564328
3550,1.24E-98,5.81E-09,0.00564328
3600,1.24E-98,5.81E-09,0.00564214
3650,1.24E-98,5.78E-09,0.00564214
3700,1.24E-98,5.78E-09,0.0056416
3750,1.24E-98,5.78E-09,0.0056416
3800,1.24E-98,5.78E-09,0.0056416
3850,1.24E-98,1.56E-09,0.00563964
3900,1.24E-98,9.56E-10,0.00562947
3950,1.24E-98,7.36E-10,0.00562947
4000,1.24E-98,6.75E-10,0.00562947
4050,1.24E-98,6.28E-10,0.00562914
4100,1.24E-98,6.16E-10,0.00562914
4150,1.24E-98,6.15E-10,0.00562911
4200,1.24E-98,6.15E-10,0.00562911
4250,1.24E-98,6.13E-10,0.0055601
4300,1.24E-98,6.11E-10,0.00545804
4350,1.24E-98,6.11E-10,0.00545804
4400,1.24E-98,6.11E-10,0.00545804
4450,1.24E-98,6.11E-10,0.00545725
4500,1.24E-98,6.11E-10,0.00545436
4550,1.24E-98,5.53E-10,0.00531436
4600,1.24E-98,3.54E-10,0.00525418
4650,1.24E-98,3.39E-10,0.00525418
4700,1.24E-98,3.39E-10,0.00525254
4750,1.24E-98,3.37E-10,0.00525254
4800,1.24E-98,3.37E-10,0.00525204
4850,1.24E-98,3.37E-10,0.00525204
4900,1.24E-98,3.37E-10,0.005251
4950,1.24E-98,3.37E-10,0.00524926
5000,1.24E-98,3.27E-10,0.00483153
5050,1.24E-98,2.89E-10,0.00482662
5100,1.24E-98,2.87E-10,0.0048063
5150,1.24E-98,2.85E-10,0.00479207
5200,1.24E-98,2.85E-10,0.0047873
5250,1.24E-98,2.84E-10,0.00478571
5300,1.24E-98,2.84E-10,0.00478202
5350,1.24E-98,2.84E-10,0.00478202
5400,1.24E-98,2.84E-10,0.00478116
5450,1.24E-98,2.84E-10,0.00478074
5500,1.24E-98,2.84E-10,0.00478074
5550,1.24E-98,2.84E-10,0.00478074
5600,1.24E-98,2.84E-10,0.00478066
5650,1.24E-98,2.43E-10,0.00478065
5700,1.24E-98,1.43E-10,0.00478065
5750,1.24E-98,1.26E-10,0.00478065
5800,1.24E-98,6.83E-11,0.00478065
5850,1.24E-98,6.42E-11,0.00478065
5900,1.24E-98,6.42E-11,0.00474678
5950,1.24E-98,6.42E-11,0.0046867
6000,1.24E-98,6.37E-11,0.00461186
6050,1.24E-98,6.37E-11,0.00461186
6100,1.24E-98,6.37E-11,0.00461153
6150,1.24E-98,6.37E-11,0.00460963
6200,1.24E-98,6.37E-11,0.00458081
6250,1.24E-98,6.37E-11,0.00457147
6300,1.24E-98,6.37E-11,0.00457098
6350,1.24E-98,6.37E-11,0.00457098
6400,1.24E-98,6.37E-11,0.00456027
6450,1.24E-98,6.37E-11,0.00455742
6500,1.24E-98,6.30E-11,0.00455742
6550,1.24E-98,6.29E-11,0.00455742
6600,1.24E-98,6.25E-11,0.00455742
6650,1.24E-98,6.24E-11,0.00455741
6700,1.24E-98,6.24E-11,0.00455741
6750,1.24E-98,6.24E-11,0.00455741
6800,1.24E-98,6.24E-11,0.00455741
6850,1.24E-98,6.24E-11,0.00455741
6900,1.24E-98,6.24E-11,0.00455741
6950,1.24E-98,5.20E-11,0.00455741
7000,1.24E-98,4.58E-11,0.00455741
7050,1.24E-98,4.52E-11,0.00445943
7100,1.24E-98,4.21E-11,0.00432472
7150,1.24E-98,4.16E-11,0.00432472
7200,1.24E-98,3.98E-11,0.00430149
7250,1.24E-98,3.98E-11,0.00425072
7300,1.24E-98,3.98E-11,0.00423791
7350,1.24E-98,3.98E-11,0.00423791
7400,1.24E-98,3.98E-11,0.00423683
7450,1.24E-98,3.98E-11,0.00423683
7500,1.24E-98,3.98E-11,0.00423671
7550,1.24E-98,3.98E-11,0.00423656
7600,1.24E-98,7.49E-12,0.00423631
7650,1.24E-98,7.49E-12,0.00423631
7700,1.24E-98,7.49E-12,0.00423631
7750,1.24E-98,7.49E-12,0.00423631
7800,1.24E-98,7.49E-12,0.00423631
7850,1.24E-98,7.49E-12,0.0040587
7900,1.24E-98,7.49E-12,0.00394683
7950,1.24E-98,7.48E-12,0.00392629
8000,1.24E-98,7.47E-12,0.00392629
8050,1.24E-98,7.45E-12,0.00392629
8100,1.24E-98,7.44E-12,0.00362539
8150,1.24E-98,5.60E-12,0.00361821
8200,1.24E-98,5.55E-12,0.00361699
8250,1.24E-98,4.16E-12,0.00361502
8300,1.24E-98,3.70E-12,0.00361502
8350,1.24E-98,3.18E-12,0.00361502
8400,1.24E-98,3.18E-12,0.003615
8450,1.24E-98,3.16E-12,0.00361488
8500,1.24E-98,3.16E-12,0.00361384
8550,1.24E-98,3.16E-12,0.00361384
8600,1.24E-98,3.16E-12,0.00361384
8650,1.24E-98,3.16E-12,0.00361384
8700,1.24E-98,1.75E-12,0.00361384
8750,1.24E-98,1.31E-12,0.00361384
8800,1.24E-98,1.28E-12,0.00361384
8850,1.24E-98,1.28E-12,0.00361384
8900,1.24E-98,1.23E-12,0.00361384
8950,1.24E-98,1.13E-12,0.00361384
9000,1.24E-98,1.12E-12,0.00361384
9050,1.24E-98,1.12E-12,0.00361384
9100,1.24E-98,1.12E-12,0.00361382
9150,1.24E-98,1.12E-12,0.00361274
9200,1.24E-98,1.12E-12,0.00357144
9250,1.24E-98,1.12E-12,0.00352932
9300,1.24E-98,1.12E-12,0.00352932
9350,1.24E-98,7.17E-13,0.00352932
9400,1.24E-98,7.09E-13,0.00352932
9450,1.24E-98,7.09E-13,0.00352829
9500,1.24E-98,6.96E-13,0.00352756
9550,1.24E-98,6.96E-13,0.00352725
9600,1.24E-98,6.96E-13,0.00352689
9650,1.24E-98,6.96E-13,0.00352683
9700,1.24E-98,6.96E-13,0.00352683
9750,1.24E-98,6.96E-13,0.0035267
9800,1.24E-98,6.96E-13,0.00352662
9850,1.24E-98,6.96E-13,0.00352662
9900,1.24E-98,6.96E-13,0.00352662
9950,1.24E-98,6.96E-13,0.00352659
10000,1.24E-98,6.96E-13,0.00350332
10050,1.24E-98,6.96E-13,0.00349169
10100,1.24E-98,5.39E-13,0.00348547
10150,1.24E-98,5.39E-13,0.00348198
10200,1.24E-98,5.17E-13,0.0034799
10250,1.24E-98,4.64E-13,0.00347817
10300,1.24E-98,4.46E-13,0.00347817
10350,1.24E-98,4.43E-13,0.00347813
10400,1.24E-98,4.42E-13,0.00347797
10450,1.24E-98,4.41E-13,0.00347794
10500,1.24E-98,4.41E-13,0.00347794
10550,1.24E-98,4.41E-13,0.00347284
10600,1.24E-98,4.41E-13,0.00346885
10650,1.24E-98,4.41E-13,0.00346885
10700,1.24E-98,4.41E-13,0.00346885
10750,1.24E-98,4.41E-13,0.00346885
10800,1.24E-98,4.41E-13,0.00346885
10850,1.24E-98,4.41E-13,0.00346885
10900,1.24E-98,4.41E-13,0.00346885
10950,1.24E-98,4.41E-13,0.00346885
11000,1.24E-98,4.41E-13,0.00346885
11050,1.24E-98,4.41E-13,0.00346885
11100,1.24E-98,4.24E-13,0.00346885
11150,1.24E-98,4.14E-13,0.00346885
11200,1.24E-98,4.08E-13,0.00346885
11250,1.24E-98,4.08E-13,0.00346885
11300,1.24E-98,4.08E-13,0.00345778
11350,1.24E-98,4.08E-13,0.00343272
11400,1.24E-98,4.08E-13,0.00343144
11450,1.24E-98,4.08E-13,0.00343101
11500,1.24E-98,4.08E-13,0.00343066
11550,1.24E-98,4.08E-13,0.00343039
11600,1.24E-98,4.07E-13,0.00343026
11650,1.24E-98,4.05E-13,0.00343026
11700,1.24E-98,4.04E-13,0.0034302
11750,1.24E-98,3.99E-13,0.00343017
11800,1.24E-98,3.99E-13,0.00343017
11850,1.24E-98,3.99E-13,0.00343017
11900,1.24E-98,3.99E-13,0.00343017
11950,1.24E-98,3.99E-13,0.00343017
12000,1.24E-98,3.99E-13,0.00343017
12050,1.24E-98,3.99E-13,0.00342431
12100,1.24E-98,2.23E-13,0.00342431
12150,1.24E-98,1.66E-13,0.00342366
12200,1.24E-98,1.43E-13,0.00342319
12250,1.24E-98,1.40E-13,0.00342293
12300,1.24E-98,1.40E-13,0.00342293
12350,1.24E-98,1.39E-13,0.00342238
12400,1.24E-98,1.39E-13,0.00342153
12450,1.24E-98,1.39E-13,0.00341531
12500,1.24E-98,1.39E-13,0.00341145
12550,1.24E-98,1.39E-13,0.00341094
12600,1.24E-98,1.39E-13,0.00341082
12650,1.24E-98,1.39E-13,0.00341069
12700,1.24E-98,1.39E-13,0.00341069
12750,1.24E-98,1.39E-13,0.00341069
12800,1.24E-98,1.39E-13,0.00341067
12850,1.24E-98,1.21E-13,0.00340713
12900,1.24E-98,1.17E-13,0.00340614
12950,1.24E-98,1.04E-13,0.00340614
13000,1.24E-98,1.03E-13,0.00340614
13050,1.24E-98,1.03E-13,0.00340614
13100,1.24E-98,1.03E-13,0.00340614
13150,1.24E-98,1.03E-13,0.00340614
