eva,2,10,30
50,365.317,13079.6,67391.3
100,64.5244,3607,37999.1
150,24.1617,496.506,26626.5
200,9.70339,489.471,19241.3
250,6.62967,297.094,15456.8
300,1.17243,184.585,14484.8
350,0.023211,135.077,13564.6
400,0.00976149,81.7992,13446
450,0.00039181,70.6285,13065.5
500,2.94E-05,66.5071,12960.8
550,2.25E-05,65.3741,12869.9
600,2.60E-06,64.528,12867.4
650,2.33E-06,61.2634,12858.6
700,1.46E-06,54.814,12857.9
750,2.09E-07,54.814,12848.2
800,3.84E-08,54.69,12848.2
850,1.66E-11,54.69,12848.1
900,1.66E-11,54.6659,12847.1
950,1.33E-11,54.6352,12846.3
1000,1.33E-11,54.5429,12846.3
1050,2.57E-12,54.5388,12846.2
1100,8.22E-13,54.5388,12845.9
1150,4.81E-14,54.5316,12845.9
1200,1.28E-14,53.1594,12845.9
1250,2.86E-15,48.8672,11762.2
1300,9.38E-16,48.8672,9581.15
1350,6.72E-17,37.2954,7374.96
1400,2.82E-17,19.0805,5010.99
1450,1.36E-17,17.7102,4276.01
1500,6.50E-18,15.5458,3831.82
1550,2.48E-18,15.0917,3635.2
1600,2.19E-19,15.0911,3615.59
1650,5.46E-20,15.012,3570.87
1700,2.96E-20,15.012,3557.76
1750,1.49E-20,14.9995,3536.58
1800,1.79E-21,14.9884,3520.42
1850,3.62E-22,14.9884,3508.71
1900,2.11E-22,14.9844,3508.71
1950,2.00E-22,14.9829,3507.42
2000,3.50E-23,14.9829,3506.81
2050,2.28E-24,14.9829,3506.57
2100,1.40E-24,14.9829,3506.31
2150,3.24E-26,14.9829,3505.82
2200,6.74E-27,14.9829,3505.71
2250,4.00E-27,13.2728,3505.69
2300,8.28E-28,8.4987,3505.69
2350,5.17E-28,1.97157,3505.65
2400,3.91E-28,1.52014,3505.65
2450,1.32E-29,0.875704,3505.65
2500,4.70E-31,0.676922,3505.65
2550,4.95E-33,0.632432,3113.21
2600,4.95E-33,0.525108,2586.87
2650,4.95E-33,0.49017,2191.81
2700,2.74E-33,0.468801,1980.33
2750,1.34E-34,0.359604,1805.91
2800,1.34E-34,0.339003,1625.42
2850,4.55E-35,0.331016,1579.1
2900,3.15E-35,0.323411,1552.03
2950,1.51E-35,0.320228,1534.11
3000,1.26E-35,0.320228,1524.96
3050,1.05E-35,0.320054,1518.2
3100,1.05E-35,0.320016,1516.01
3150,1.05E-35,0.319767,1516.01
3200,1.05E-35,0.319719,1516.01
3250,6.39E-37,0.319719,1515.9
3300,4.36E-39,0.319679,1515.48
3350,4.36E-39,0.319678,1515.33
3400,2.58E-39,0.319665,1515.12
3450,2.46E-39,0.319665,1515.09
3500,2.46E-39,0.317626,1515.07
3550,2.45E-39,0.31561,1515.07
3600,2.45E-39,0.31561,1515.07
3650,2.45E-39,0.31561,1515.07
3700,2.45E-39,0.31557,1515.06
3750,2.35E-39,0.306478,1515.06
3800,2.35E-39,0.296826,1342.39
3850,2.35E-39,0.296826,1183.62
3900,2.35E-39,0.0949204,1139.65
3950,2.35E-39,0.0831777,1055.01
